16.06.2005;1.2102;1.2168;1.2058;1.2089
17.06.2005;1.2088;1.2286;1.2071;1.2286
20.06.2005;1.2178;1.224;1.2126;1.2152
21.06.2005;1.2152;1.2162;1.2071;1.2144
22.06.2005;1.2144;1.2206;1.2099;1.2108
23.06.2005;1.2108;1.2144;1.2025;1.2049
24.06.2005;1.2048;1.2107;1.1983;1.2092
27.06.2005;1.209;1.2186;1.2082;1.2159
28.06.2005;1.216;1.2176;1.2067;1.2073
29.06.2005;1.2074;1.2112;1.2016;1.2087
30.06.2005;1.2087;1.2121;1.2045;1.2094
01.07.2005;1.2094;1.211;1.1942;1.1959
04.07.2005;1.1963;1.1967;1.189;1.1901
05.07.2005;1.1901;1.1939;1.187;1.1903
06.07.2005;1.1902;1.1952;1.1893;1.1928
07.07.2005;1.1929;1.2042;1.1909;1.1932
08.07.2005;1.1932;1.1987;1.1875;1.1967
11.07.2005;1.1973;1.2086;1.1955;1.2069
12.07.2005;1.2069;1.2216;1.2054;1.2205
13.07.2005;1.2206;1.2256;1.2077;1.2094
14.07.2005;1.2095;1.2125;1.2058;1.2093
15.07.2005;1.2094;1.2137;1.2023;1.2035
18.07.2005;1.2038;1.2089;1.2022;1.2071
19.07.2005;1.2071;1.2072;1.1954;1.2024
20.07.2005;1.2024;1.2098;1.1997;1.2046
21.07.2005;1.2046;1.2255;1.2046;1.2162
22.07.2005;1.2162;1.2216;1.2056;1.2065
25.07.2005;1.2068;1.2088;1.2028;1.2055
26.07.2005;1.2056;1.2073;1.1982;1.2027
27.07.2005;1.2027;1.2063;1.1967;1.2055
28.07.2005;1.2055;1.2149;1.2037;1.2136
29.07.2005;1.2136;1.216;1.2076;1.2123
01.08.2005;1.2127;1.2249;1.2119;1.2207
02.08.2005;1.2207;1.2253;1.2172;1.2197
03.08.2005;1.2197;1.2344;1.215;1.2328
04.08.2005;1.2328;1.2403;1.23;1.2389
05.08.2005;1.239;1.2395;1.2312;1.2359
08.08.2005;1.2364;1.239;1.2316;1.236
09.08.2005;1.236;1.2416;1.2331;1.2345
10.08.2005;1.2345;1.2426;1.2336;1.2356
11.08.2005;1.2356;1.245;1.2347;1.2429
12.08.2005;1.243;1.2486;1.2385;1.2441
15.08.2005;1.2439;1.2465;1.2346;1.2357
16.08.2005;1.2357;1.2374;1.2296;1.2338
17.08.2005;1.2337;1.237;1.2262;1.2268
18.08.2005;1.2268;1.2296;1.2159;1.2187
19.08.2005;1.2188;1.2195;1.2127;1.2153
22.08.2005;1.2164;1.2243;1.2153;1.2235
23.08.2005;1.2235;1.2255;1.2191;1.2229
24.08.2005;1.2228;1.228;1.2162;1.226
25.08.2005;1.226;1.2328;1.2257;1.2298
26.08.2005;1.2298;1.2342;1.2281;1.2289
29.08.2005;1.2284;1.2347;1.2218;1.223
30.08.2005;1.223;1.2239;1.2172;1.2198
31.08.2005;1.2197;1.2358;1.219;1.2333
01.09.2005;1.2334;1.2479;1.2325;1.2457
02.09.2005;1.2458;1.2589;1.2456;1.2531
05.09.2005;1.2532;1.2585;1.2514;1.2521
06.09.2005;1.252;1.2545;1.2444;1.248
07.09.2005;1.2481;1.2537;1.2419;1.2447
08.09.2005;1.2447;1.246;1.2385;1.239
09.09.2005;1.239;1.2459;1.2376;1.241
12.09.2005;1.2411;1.2438;1.2274;1.2284
13.09.2005;1.2285;1.2318;1.2247;1.2267
14.09.2005;1.2267;1.2328;1.2257;1.2283
15.09.2005;1.2284;1.2291;1.2194;1.2223
16.09.2005;1.2223;1.231;1.2202;1.2237
19.09.2005;1.217;1.2184;1.2101;1.2153
20.09.2005;1.2151;1.219;1.2131;1.2172
21.09.2005;1.2172;1.224;1.2111;1.2204
22.09.2005;1.2205;1.227;1.2133;1.2151
23.09.2005;1.2151;1.2169;1.204;1.204
26.09.2005;1.2038;1.2068;1.2012;1.2054
27.09.2005;1.2053;1.2083;1.1979;1.1995
28.09.2005;1.1998;1.2056;1.1993;1.2033
29.09.2005;1.2033;1.2076;1.2007;1.202
30.09.2005;1.202;1.209;1.2001;1.2026
03.10.2005;1.2034;1.2037;1.1904;1.1909
04.10.2005;1.191;1.1948;1.1902;1.1926
05.10.2005;1.1926;1.1987;1.1915;1.1964
06.10.2005;1.1964;1.2162;1.195;1.215
07.10.2005;1.215;1.2205;1.2093;1.213
10.10.2005;1.2119;1.2154;1.2041;1.2058
11.10.2005;1.2059;1.2074;1.1983;1.1992
12.10.2005;1.1992;1.2054;1.1954;1.2037
13.10.2005;1.2037;1.2038;1.1915;1.1984
14.10.2005;1.1984;1.2095;1.1977;1.2075
17.10.2005;1.2052;1.2122;1.2013;1.2061
18.10.2005;1.206;1.2064;1.1916;1.1944
19.10.2005;1.1944;1.2001;1.1876;1.1969
20.10.2005;1.1969;1.2004;1.1949;1.1972
21.10.2005;1.1972;1.2077;1.1943;1.1954
24.10.2005;1.1944;1.2022;1.1923;1.1992
25.10.2005;1.1992;1.2115;1.1937;1.2101
26.10.2005;1.2102;1.2137;1.205;1.2066
27.10.2005;1.2067;1.2173;1.2044;1.2141
28.10.2005;1.214;1.2171;1.2064;1.2069
31.10.2005;1.2054;1.2089;1.1969;1.1986
01.11.2005;1.1986;1.2027;1.1973;1.2007
02.11.2005;1.2007;1.2085;1.1985;1.2062
03.11.2005;1.2063;1.2082;1.1951;1.1959
04.11.2005;1.1959;1.1995;1.1804;1.1813
07.11.2005;1.1816;1.1833;1.1776;1.1785
08.11.2005;1.1785;1.1823;1.1711;1.1778
09.11.2005;1.1778;1.1795;1.1718;1.1733
10.11.2005;1.1733;1.1797;1.1726;1.174
11.11.2005;1.174;1.1742;1.1671;1.1734
14.11.2005;1.1717;1.1774;1.1661;1.1686
15.11.2005;1.1685;1.1722;1.164;1.1688
16.11.2005;1.1689;1.1738;1.1647;1.1687
17.11.2005;1.1689;1.1732;1.1643;1.1719
18.11.2005;1.1719;1.1794;1.1665;1.1775
21.11.2005;1.1772;1.1837;1.1719;1.1729
22.11.2005;1.1729;1.1756;1.1686;1.1738
23.11.2005;1.1738;1.1868;1.1728;1.1801
24.11.2005;1.1802;1.1825;1.1771;1.1783
25.11.2005;1.1782;1.1793;1.1712;1.1725
28.11.2005;1.1722;1.1812;1.1682;1.181
29.11.2005;1.181;1.1902;1.1739;1.1786
30.11.2005;1.1786;1.1803;1.1755;1.1787
01.12.2005;1.1788;1.1804;1.1691;1.1712
02.12.2005;1.1714;1.175;1.1662;1.1718
05.12.2005;1.1701;1.182;1.1689;1.1811
06.12.2005;1.1812;1.1819;1.1757;1.1796
07.12.2005;1.1798;1.1805;1.1704;1.1713
08.12.2005;1.1714;1.1851;1.1704;1.1833
09.12.2005;1.1834;1.1848;1.1767;1.1812
12.12.2005;1.1816;1.1983;1.1776;1.1974
13.12.2005;1.1976;1.1978;1.1907;1.1935
14.12.2005;1.1935;1.2062;1.1928;1.2019
15.12.2005;1.2019;1.204;1.1937;1.1957
16.12.2005;1.1956;1.2027;1.1937;1.2013
19.12.2005;1.2021;1.2039;1.1976;1.1997
20.12.2005;1.1998;1.2015;1.1842;1.1856
21.12.2005;1.1856;1.1913;1.1802;1.1815
22.12.2005;1.1815;1.1897;1.1811;1.1868
23.12.2005;1.1868;1.1886;1.183;1.1869
26.12.2005;1.1855;1.1897;1.1833;1.1861
27.12.2005;1.186;1.1878;1.1831;1.1852
28.12.2005;1.1852;1.1933;1.1826;1.1836
29.12.2005;1.1839;1.1882;1.1813;1.1842
30.12.2005;1.1842;1.1889;1.1779;1.1849
02.01.2006;1.1826;1.1867;1.1802;1.182
03.01.2006;1.182;1.1985;1.1812;1.198
04.01.2006;1.198;1.2131;1.1973;1.2127
05.01.2006;1.2129;1.2145;1.2068;1.2097
06.01.2006;1.2097;1.2185;1.208;1.2151
09.01.2006;1.2145;1.2156;1.2054;1.2081
10.01.2006;1.2081;1.211;1.2037;1.2065
11.01.2006;1.2067;1.2145;1.2046;1.2134
12.01.2006;1.2134;1.2163;1.2008;1.2031
13.01.2006;1.2031;1.2143;1.2025;1.2142
16.01.2006;1.2149;1.2175;1.2107;1.2119
17.01.2006;1.212;1.2142;1.2052;1.2076
18.01.2006;1.2075;1.2159;1.2071;1.2086
19.01.2006;1.2087;1.2126;1.2055;1.2113
20.01.2006;1.2114;1.2135;1.2042;1.2135
23.01.2006;1.214;1.2305;1.2137;1.2294
24.01.2006;1.2294;1.2322;1.2259;1.2292
25.01.2006;1.2294;1.2323;1.2239;1.227
26.01.2006;1.227;1.2275;1.2225;1.223
27.01.2006;1.223;1.2235;1.2115;1.2094
30.01.2006;1.2106;1.2115;1.2065;1.2089
31.01.2006;1.2089;1.219;1.2069;1.2173
01.02.2006;1.2174;1.2182;1.2069;1.2081
02.02.2006;1.2081;1.2108;1.2033;1.2102
03.02.2006;1.2101;1.2112;1.197;1.2024
06.02.2006;1.2029;1.2047;1.1947;1.1963
07.02.2006;1.1962;1.2015;1.1944;1.1975
08.02.2006;1.1975;1.1995;1.1924;1.1944
09.02.2006;1.1944;1.1996;1.1938;1.1974
10.02.2006;1.1974;1.2026;1.1901;1.1904
13.02.2006;1.1895;1.192;1.1878;1.1902
14.02.2006;1.1902;1.1925;1.1861;1.1897
15.02.2006;1.1897;1.1955;1.1871;1.1884
16.02.2006;1.1886;1.1897;1.185;1.1881
17.02.2006;1.188;1.1943;1.1859;1.194
20.02.2006;1.1933;1.1976;1.1924;1.1947
21.02.2006;1.1947;1.1948;1.1891;1.1914
22.02.2006;1.1914;1.1931;1.1863;1.1911
23.02.2006;1.1913;1.1971;1.1893;1.1923
24.02.2006;1.1923;1.1935;1.1865;1.1876
27.02.2006;1.188;1.1883;1.1827;1.1853
28.02.2006;1.1853;1.1934;1.1834;1.1923
01.03.2006;1.1924;1.1974;1.1891;1.1913
02.03.2006;1.1914;1.2024;1.1898;1.2012
03.03.2006;1.2013;1.2052;1.1997;1.2045
06.03.2006;1.2048;1.2094;1.1991;1.1996
07.03.2006;1.1999;1.2025;1.1877;1.1889
08.03.2006;1.189;1.1941;1.1869;1.1929
09.03.2006;1.1928;1.1953;1.1905;1.191
10.03.2006;1.191;1.1928;1.1861;1.191
13.03.2006;1.1908;1.1969;1.1906;1.1934
14.03.2006;1.1933;1.2032;1.1929;1.2016
15.03.2006;1.2016;1.2064;1.2007;1.205
16.03.2006;1.205;1.219;1.2036;1.2174
17.03.2006;1.2174;1.2209;1.2142;1.219
20.03.2006;1.2184;1.2197;1.215;1.2158
21.03.2006;1.2158;1.2173;1.2077;1.2088
22.03.2006;1.2088;1.2115;1.2066;1.2083
23.03.2006;1.2083;1.2085;1.197;1.1982
24.03.2006;1.1983;1.2041;1.1953;1.2036
27.03.2006;1.2035;1.2059;1.2006;1.2014
28.03.2006;1.2015;1.2107;1.1993;1.2077
29.03.2006;1.2077;1.2081;1.1981;1.203
30.03.2006;1.203;1.2155;1.2019;1.2132
31.03.2006;1.2132;1.2177;1.2085;1.2118
03.04.2006;1.2117;1.2141;1.2035;1.2126
04.04.2006;1.2126;1.2277;1.2119;1.2254
05.04.2006;1.2255;1.2305;1.2244;1.2288
06.04.2006;1.2289;1.2332;1.2198;1.2225
07.04.2006;1.2225;1.2233;1.2093;1.2093
10.04.2006;1.2095;1.213;1.208;1.2081
11.04.2006;1.2081;1.2143;1.2077;1.2132
12.04.2006;1.2132;1.2169;1.2067;1.2107
13.04.2006;1.2107;1.2133;1.2071;1.2104
14.04.2006;1.2106;1.2119;1.2094;1.211
17.04.2006;1.2102;1.2288;1.2102;1.2266
18.04.2006;1.2267;1.2302;1.2225;1.2288
19.04.2006;1.2288;1.2386;1.2282;1.2378
20.04.2006;1.2377;1.2396;1.2288;1.2318
21.04.2006;1.2319;1.236;1.2267;1.2341
24.04.2006;1.2373;1.241;1.2334;1.2394
25.04.2006;1.2394;1.244;1.2367;1.2404
26.04.2006;1.2404;1.2471;1.2386;1.2464
27.04.2006;1.2464;1.2548;1.2405;1.2545
28.04.2006;1.2545;1.2635;1.2521;1.2635
01.05.2006;1.2634;1.269;1.2599;1.2618
02.05.2006;1.2618;1.2668;1.2556;1.2611
03.05.2006;1.2611;1.267;1.2592;1.2639
04.05.2006;1.2639;1.2697;1.2572;1.2684
05.05.2006;1.2684;1.2765;1.2675;1.2727
08.05.2006;1.273;1.2787;1.2696;1.2714
09.05.2006;1.2714;1.2784;1.2663;1.2756
10.05.2006;1.2756;1.2815;1.2748;1.2785
11.05.2006;1.2785;1.2872;1.2686;1.2863
12.05.2006;1.2865;1.2957;1.283;1.2929
15.05.2006;1.2929;1.2972;1.2785;1.2792
16.05.2006;1.2793;1.2868;1.2771;1.2825
17.05.2006;1.2824;1.292;1.2717;1.2749
18.05.2006;1.2749;1.2838;1.2702;1.2827
19.05.2006;1.2828;1.2873;1.2695;1.2778
22.05.2006;1.2778;1.2853;1.2695;1.2837
23.05.2006;1.2837;1.2887;1.2808;1.2853
24.05.2006;1.2852;1.2891;1.2731;1.2755
25.05.2006;1.2755;1.2802;1.2746;1.2766
26.05.2006;1.2767;1.2833;1.2702;1.2738
29.05.2006;1.2738;1.2769;1.2721;1.2751
30.05.2006;1.2752;1.2909;1.2741;1.2885
31.05.2006;1.2886;1.2903;1.2825;1.2829
01.06.2006;1.2829;1.285;1.2724;1.2813
02.06.2006;1.2813;1.294;1.2791;1.2918
05.06.2006;1.2915;1.2979;1.2914;1.2963
06.06.2006;1.2963;1.2965;1.281;1.2829
07.06.2006;1.2829;1.2845;1.2762;1.2801
08.06.2006;1.2801;1.2809;1.2627;1.2654
09.06.2006;1.2654;1.2684;1.2598;1.264
12.06.2006;1.2639;1.2651;1.2567;1.2596
13.06.2006;1.2596;1.2619;1.2549;1.2568
14.06.2006;1.2568;1.2648;1.2531;1.2628
15.06.2006;1.2628;1.2658;1.2582;1.2616
16.06.2006;1.2616;1.2672;1.2608;1.2642
19.06.2006;1.2643;1.2656;1.2553;1.2573
20.06.2006;1.2574;1.2596;1.2539;1.2588
21.06.2006;1.2588;1.2672;1.2577;1.2662
22.06.2006;1.2664;1.2679;1.2552;1.2572
23.06.2006;1.2573;1.2588;1.2479;1.2507
26.06.2006;1.2507;1.2585;1.2501;1.2564
27.06.2006;1.2564;1.2619;1.2563;1.2592
28.06.2006;1.2592;1.2594;1.2517;1.2538
29.06.2006;1.2538;1.256;1.2521;1.254
30.06.2006;1.254;1.2791;1.2522;1.2791
03.07.2006;1.2793;1.2822;1.2752;1.2796
04.07.2006;1.2797;1.2822;1.2788;1.2798
05.07.2006;1.2798;1.2839;1.2708;1.2724
06.07.2006;1.2724;1.2783;1.2718;1.2759
07.07.2006;1.2759;1.2861;1.2757;1.281
10.07.2006;1.2804;1.282;1.2722;1.2737
11.07.2006;1.2737;1.2761;1.2707;1.2745
